,Unnamed: 0,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,poisonous
1811,1811,f,f,n,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,k,v,d,e
1812,1812,x,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,g,p
1813,1813,x,s,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g,e
1814,1814,x,s,w,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,k,a,g,e
1815,1815,x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,g,e
1816,1816,x,f,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,y,g,p
1817,1817,f,s,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,a,g,e
1818,1818,f,s,w,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,n,s,g,e
1819,1819,x,f,n,t,n,f,c,b,p,t,s,s,g,g,p,w,o,p,k,v,d,e
1820,1820,f,s,n,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,k,s,g,e
1821,1821,x,f,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,s,g,e
1822,1822,x,s,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,u,p
1823,1823,f,f,n,t,n,f,c,b,p,t,s,s,p,g,p,w,o,p,n,y,d,e
1824,1824,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,n,n,g,e
1825,1825,f,f,g,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,k,s,g,e
1826,1826,x,y,e,t,n,f,c,b,n,t,s,s,w,g,p,w,o,p,n,v,d,e
1827,1827,f,f,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,s,g,e
1828,1828,x,s,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,a,g,e
1829,1829,x,y,n,t,n,f,c,b,n,t,s,s,w,p,p,w,o,p,k,v,d,e
1830,1830,x,y,g,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,y,d,e
1831,1831,x,f,g,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,k,v,d,e
1832,1832,f,s,w,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,n,a,g,e
1833,1833,x,f,g,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,k,v,d,e
1834,1834,x,f,n,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,n,v,d,e
1835,1835,x,f,e,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,n,v,d,e
1836,1836,x,y,n,t,n,f,c,b,w,t,s,s,p,g,p,w,o,p,n,y,d,e
1837,1837,f,f,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,s,g,e
1838,1838,x,y,n,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,k,y,d,e
1839,1839,x,s,g,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g,e
1840,1840,x,f,g,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,a,g,e
1841,1841,f,f,w,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
1842,1842,x,y,g,t,n,f,c,b,p,t,s,s,w,p,p,w,o,p,k,v,d,e
1843,1843,f,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,n,s,u,p
1844,1844,x,y,e,t,n,f,c,b,p,t,s,s,p,g,p,w,o,p,k,v,d,e
1845,1845,f,f,w,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,k,s,g,e
1846,1846,f,s,g,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g,e
1847,1847,x,y,g,t,n,f,c,b,w,t,s,s,g,p,p,w,o,p,n,v,d,e
1848,1848,f,f,g,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,k,v,d,e
1849,1849,x,f,n,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,k,v,d,e
1850,1850,f,f,e,t,n,f,c,b,n,t,s,s,w,p,p,w,o,p,k,v,d,e
1851,1851,x,s,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,a,g,e
1852,1852,x,f,e,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,v,d,e
1853,1853,x,f,n,t,n,f,c,b,p,t,s,s,w,p,p,w,o,p,k,v,d,e
1854,1854,x,f,g,t,n,f,c,b,u,t,s,s,w,w,p,w,o,p,k,y,d,e
1855,1855,x,f,n,t,n,f,c,b,n,t,s,s,p,w,p,w,o,p,n,y,d,e
1856,1856,x,f,y,t,a,f,w,n,w,t,s,s,w,w,p,w,o,p,n,v,d,e
1857,1857,x,f,e,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,n,v,d,e
1858,1858,f,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,g,p
1859,1859,x,s,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,s,g,e
1860,1860,x,f,e,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,n,y,d,e
1861,1861,x,y,n,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,k,v,d,e
1862,1862,x,f,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,a,g,e
1863,1863,x,f,g,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,n,y,d,e
1864,1864,x,s,g,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,s,g,e
1865,1865,x,y,e,t,n,f,c,b,w,t,s,s,p,g,p,w,o,p,n,y,d,e
1866,1866,x,y,n,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,n,v,d,e
1867,1867,x,s,w,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,k,a,g,e
1868,1868,x,s,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,a,g,e
1869,1869,x,s,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,s,g,e
1870,1870,x,s,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g,e
1871,1871,f,f,e,t,n,f,c,b,n,t,s,s,p,g,p,w,o,p,n,y,d,e
1872,1872,f,f,w,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,a,g,e
1873,1873,f,f,g,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,k,a,g,e
1874,1874,x,y,e,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,n,v,d,e
1875,1875,x,f,e,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,n,y,d,e
1876,1876,x,y,g,t,n,f,c,b,u,t,s,s,w,w,p,w,o,p,n,v,d,e
1877,1877,x,f,e,t,n,f,c,b,p,t,s,s,w,g,p,w,o,p,k,y,d,e
1878,1878,f,s,n,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,n,s,g,e
1879,1879,x,s,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g,e
1880,1880,x,s,w,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,a,g,e
1881,1881,x,f,w,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,a,g,e
1882,1882,x,f,e,t,n,f,c,b,u,t,s,s,g,p,p,w,o,p,n,v,d,e
1883,1883,x,f,n,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,n,y,d,e
1884,1884,f,f,n,t,n,f,c,b,w,t,s,s,g,p,p,w,o,p,k,v,d,e
1885,1885,f,f,w,t,l,f,w,n,p,t,s,s,w,w,p,w,o,p,n,v,d,e
1886,1886,f,f,w,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,a,g,e
1887,1887,f,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,s,g,p
1888,1888,f,f,g,t,n,f,c,b,n,t,s,s,g,g,p,w,o,p,k,v,d,e
1889,1889,x,f,n,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,v,d,e
1890,1890,x,s,w,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,n,a,g,e
1891,1891,x,f,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
1892,1892,x,s,n,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,n,a,g,e
1893,1893,x,f,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,a,g,e
1894,1894,x,s,g,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,n,a,g,e
1895,1895,x,y,n,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,n,v,d,e
1896,1896,x,f,n,t,n,f,c,b,u,t,s,s,p,p,p,w,o,p,n,y,d,e
1897,1897,f,s,g,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,n,s,g,e
1898,1898,f,s,n,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,k,a,g,e
1899,1899,x,s,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g,e
1900,1900,f,f,g,t,n,f,c,b,n,t,s,s,p,w,p,w,o,p,k,y,d,e
1901,1901,x,s,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
1902,1902,f,f,n,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,n,a,g,e
1903,1903,f,s,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,s,g,e
1904,1904,x,f,g,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,s,g,e
1905,1905,f,f,n,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,a,g,e
1906,1906,f,f,n,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,k,a,g,e
1907,1907,x,f,n,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,n,v,d,e
1908,1908,f,s,g,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,a,g,e
1909,1909,f,s,w,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,n,s,g,e
1910,1910,x,y,e,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,k,v,d,e
1911,1911,x,y,g,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,k,v,d,e
1912,1912,x,y,e,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,k,v,d,e
1913,1913,x,f,g,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,k,s,g,e
1914,1914,f,f,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,a,g,e
1915,1915,f,y,y,t,l,f,c,b,p,e,s,y,w,w,p,w,o,p,n,y,g,e
1916,1916,f,y,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,v,u,p
1917,1917,f,s,n,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,a,g,e
1918,1918,f,f,n,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,k,s,g,e
1919,1919,f,f,n,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,k,v,d,e
1920,1920,x,f,e,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,k,y,d,e
1921,1921,f,f,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
1922,1922,x,f,n,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,k,s,g,e
1923,1923,x,f,g,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,s,g,e
1924,1924,x,y,e,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,n,v,d,e
1925,1925,f,f,n,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,k,v,d,e
1926,1926,x,f,n,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,k,s,g,e
1927,1927,x,f,n,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,k,a,g,e
1928,1928,f,s,w,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,s,g,e
1929,1929,f,s,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,k,s,g,e
1930,1930,f,y,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,u,p
1931,1931,b,s,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,g,e
1932,1932,x,f,n,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,n,v,d,e
1933,1933,f,f,g,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,a,g,e
1934,1934,x,f,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,e
1935,1935,x,s,n,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,n,s,g,e
1936,1936,f,s,w,t,l,f,w,n,n,t,s,s,w,w,p,w,o,p,u,v,d,e
1937,1937,x,f,w,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,n,a,g,e
1938,1938,x,s,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,a,g,e
1939,1939,x,s,g,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,k,s,g,e
1940,1940,x,y,e,t,n,f,c,b,p,t,s,s,w,p,p,w,o,p,k,v,d,e
1941,1941,f,f,n,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,k,v,d,e
1942,1942,x,f,n,t,n,f,c,b,n,t,s,s,w,w,p,w,o,p,k,v,d,e
1943,1943,f,f,w,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,k,s,g,e
1944,1944,f,s,n,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,n,s,g,e
1945,1945,f,s,w,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,u,p
1946,1946,f,f,n,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,n,s,g,e
1947,1947,x,y,g,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,n,y,d,e
1948,1948,x,y,g,t,n,f,c,b,n,t,s,s,g,g,p,w,o,p,n,v,d,e
1949,1949,x,f,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
1950,1950,x,f,g,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,v,d,e
1951,1951,x,y,e,t,n,f,c,b,u,t,s,s,p,p,p,w,o,p,n,v,d,e
1952,1952,x,f,g,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,k,y,d,e
1953,1953,x,f,g,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,n,v,d,e
1954,1954,x,f,n,t,n,f,c,b,p,t,s,s,p,g,p,w,o,p,k,v,d,e
1955,1955,x,s,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,v,g,p
1956,1956,x,f,n,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,k,s,g,e
1957,1957,x,y,n,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,v,d,e
1958,1958,x,f,g,t,n,f,c,b,p,t,s,s,w,g,p,w,o,p,n,y,d,e
1959,1959,f,y,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,s,g,p
1960,1960,x,f,g,t,n,f,c,b,u,t,s,s,w,g,p,w,o,p,k,y,d,e
1961,1961,x,f,g,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,s,g,e
1962,1962,x,f,e,t,n,f,c,b,u,t,s,s,g,g,p,w,o,p,k,v,d,e
1963,1963,f,f,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,e
1964,1964,f,s,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,a,g,e
1965,1965,f,s,n,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,k,s,g,e
1966,1966,x,y,e,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,v,d,e
1967,1967,f,s,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,s,g,e
1968,1968,f,f,n,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,n,v,d,e
1969,1969,f,s,w,f,n,f,w,b,h,t,s,s,w,w,p,w,o,e,k,s,g,e
1970,1970,x,f,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,a,g,e
1971,1971,f,f,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,s,g,e
1972,1972,x,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,v,u,p
1973,1973,x,f,n,t,n,f,c,b,p,t,s,s,w,w,p,w,o,p,k,y,d,e
1974,1974,f,s,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,e
1975,1975,f,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,g,p
1976,1976,x,f,n,t,n,f,c,b,n,t,s,s,p,g,p,w,o,p,n,v,d,e
1977,1977,x,f,g,t,n,f,c,b,u,t,s,s,w,p,p,w,o,p,n,y,d,e
1978,1978,f,f,n,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,n,a,g,e
1979,1979,x,f,e,t,n,f,c,b,p,t,s,s,g,g,p,w,o,p,k,v,d,e
1980,1980,f,f,w,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g,e
1981,1981,x,f,w,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,s,g,e
1982,1982,x,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,m,e
1983,1983,x,s,w,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g,e
1984,1984,x,y,g,t,n,f,c,b,u,t,s,s,p,g,p,w,o,p,n,v,d,e
1985,1985,x,f,g,t,n,f,c,b,n,t,s,s,g,w,p,w,o,p,k,y,d,e
1986,1986,x,s,g,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,n,a,g,e
1987,1987,f,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,u,p
1988,1988,x,f,e,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,n,v,d,e
1989,1989,f,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,s,u,p
1990,1990,f,y,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,g,p
1991,1991,x,f,g,t,n,f,c,b,p,t,s,s,p,p,p,w,o,p,n,v,d,e
1992,1992,f,s,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,a,g,e
1993,1993,x,f,g,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,n,y,d,e
1994,1994,x,f,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,k,a,g,e
1995,1995,x,f,n,t,n,f,c,b,w,t,s,s,p,g,p,w,o,p,n,y,d,e
1996,1996,f,s,n,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g,e
1997,1997,f,f,n,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,k,a,g,e
1998,1998,x,s,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,a,g,e
1999,1999,x,s,n,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,k,s,g,e
2000,2000,x,f,n,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,n,v,d,e
2001,2001,x,y,e,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,n,v,d,e
2002,2002,f,s,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,a,g,e
2003,2003,x,f,n,t,n,f,c,b,w,t,s,s,g,g,p,w,o,p,k,y,d,e
2004,2004,f,y,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,u,p
2005,2005,x,y,y,t,l,f,c,b,n,e,s,y,w,w,p,w,o,p,n,s,g,e
2006,2006,f,s,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,g,p
2007,2007,f,f,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,s,g,e
2008,2008,f,f,n,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,k,a,g,e
2009,2009,f,s,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,g,p
2010,2010,x,s,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,n,a,g,e
2011,2011,x,f,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g,e
2012,2012,x,f,e,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,k,v,d,e
2013,2013,f,f,n,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,k,a,g,e
2014,2014,x,f,w,f,n,f,w,b,k,t,s,s,w,w,p,w,o,e,n,s,g,e
2015,2015,f,s,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,a,g,e
2016,2016,f,f,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,s,g,e
2017,2017,f,s,y,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
2018,2018,f,f,w,t,a,f,w,n,n,t,s,s,w,w,p,w,o,p,n,v,d,e
2019,2019,f,f,n,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,n,a,g,e
2020,2020,x,f,n,t,n,f,c,b,u,t,s,s,w,w,p,w,o,p,n,y,d,e
2021,2021,x,y,g,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,k,y,d,e
2022,2022,x,f,n,t,n,f,c,b,u,t,s,s,w,g,p,w,o,p,n,y,d,e
2023,2023,x,f,n,f,n,f,w,b,k,t,s,f,w,w,p,w,o,e,k,s,g,e
2024,2024,x,f,g,t,n,f,c,b,u,t,s,s,w,w,p,w,o,p,n,y,d,e
2025,2025,x,f,n,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,k,v,d,e
2026,2026,x,f,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,k,a,g,e
2027,2027,x,f,n,t,n,f,c,b,n,t,s,s,w,p,p,w,o,p,n,v,d,e
2028,2028,x,s,n,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,a,g,e
2029,2029,b,y,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
2030,2030,x,y,e,t,n,f,c,b,u,t,s,s,w,p,p,w,o,p,k,v,d,e
2031,2031,f,s,n,f,n,f,w,b,h,t,s,f,w,w,p,w,o,e,n,s,g,e
2032,2032,x,f,e,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,k,y,d,e
2033,2033,f,y,n,t,n,f,c,b,p,t,s,s,g,g,p,w,o,p,k,y,d,e
2034,2034,x,y,g,t,n,f,c,b,u,t,s,s,p,g,p,w,o,p,k,v,d,e
2035,2035,x,s,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
2036,2036,x,s,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,k,s,g,e
2037,2037,x,f,g,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,n,a,g,e
2038,2038,x,s,g,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g,e
2039,2039,x,y,e,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,k,y,d,e
2040,2040,f,f,g,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,n,y,d,e
2041,2041,f,f,n,t,n,f,c,b,n,t,s,s,p,w,p,w,o,p,k,y,d,e
2042,2042,x,f,n,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,n,s,g,e
2043,2043,f,s,n,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,n,s,g,e
2044,2044,x,f,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,s,g,e
2045,2045,x,y,y,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,n,s,p,e
2046,2046,x,f,e,t,n,f,c,b,u,t,s,s,w,p,p,w,o,p,n,v,d,e
2047,2047,x,f,n,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,k,s,g,e
2048,2048,x,y,n,t,n,f,c,b,p,t,s,s,w,g,p,w,o,p,k,v,d,e
2049,2049,f,f,g,t,n,f,c,b,n,t,s,s,w,p,p,w,o,p,n,y,d,e
2050,2050,x,f,w,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,a,g,e
2051,2051,x,y,w,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,s,m,e
2052,2052,x,s,n,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g,e
2053,2053,f,s,w,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
2054,2054,f,f,n,t,n,f,c,b,u,t,s,s,g,w,p,w,o,p,n,v,d,e
2055,2055,f,f,w,f,n,f,w,b,k,t,f,f,w,w,p,w,o,e,k,s,g,e
2056,2056,x,f,g,t,n,f,c,b,u,t,s,s,g,p,p,w,o,p,n,v,d,e
2057,2057,x,f,n,t,n,f,c,b,p,t,s,s,w,g,p,w,o,p,n,y,d,e
2058,2058,x,f,w,f,n,f,w,b,p,t,s,f,w,w,p,w,o,e,n,a,g,e
2059,2059,x,s,w,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,n,m,e
2060,2060,f,s,g,f,n,f,w,b,n,t,f,s,w,w,p,w,o,e,n,s,g,e
2061,2061,f,y,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,v,g,p
2062,2062,f,f,g,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g,e
2063,2063,x,f,n,t,n,f,c,b,n,t,s,s,p,w,p,w,o,p,n,v,d,e
2064,2064,x,f,w,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,n,s,g,e
2065,2065,x,y,n,t,n,f,c,b,u,t,s,s,p,w,p,w,o,p,k,v,d,e
2066,2066,x,y,e,t,n,f,c,b,p,t,s,s,p,p,p,w,o,p,n,v,d,e
2067,2067,f,s,n,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,v,u,p
2068,2068,f,s,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,a,g,e
2069,2069,x,f,g,t,n,f,c,b,n,t,s,s,w,g,p,w,o,p,k,y,d,e
2070,2070,f,f,g,t,n,f,c,b,n,t,s,s,g,p,p,w,o,p,k,y,d,e
2071,2071,x,f,g,t,n,f,c,b,n,t,s,s,w,g,p,w,o,p,k,v,d,e
2072,2072,x,f,g,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,n,y,d,e
2073,2073,x,f,n,t,n,f,c,b,u,t,s,s,p,g,p,w,o,p,k,y,d,e
2074,2074,x,s,w,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,v,u,p
2075,2075,x,s,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,m,e
2076,2076,x,f,n,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,n,v,d,e
2077,2077,f,y,n,t,n,f,c,b,w,t,s,s,w,w,p,w,o,p,n,y,d,e
2078,2078,x,s,g,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,n,s,g,e
2079,2079,x,y,e,t,n,f,c,b,u,t,s,s,w,p,p,w,o,p,n,y,d,e
2080,2080,x,f,g,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,e
2081,2081,f,s,w,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g,e
2082,2082,x,f,n,t,n,f,c,b,n,t,s,s,g,g,p,w,o,p,n,v,d,e
2083,2083,f,f,n,t,n,f,c,b,u,t,s,s,w,p,p,w,o,p,n,v,d,e
2084,2084,f,f,g,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,g,e
2085,2085,f,f,g,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,s,g,e
2086,2086,f,f,n,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,n,s,g,e
2087,2087,x,f,g,t,n,f,c,b,p,t,s,s,g,w,p,w,o,p,k,y,d,e
